"","REPORT_DATE","X","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_TEMPH","C_TEMPL","C_RH","C_RHL","C_RHH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_TEMPL","F_TEMPH","F_RH","F_RHL","F_RHH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY","UNIT_TYPE","ST_INC","ST_UNIT","FSCLASS","MAX_AREA_INC","FSCLASS_INC","AREA_Log","SUPPRESSION_BI","SUPP_DECREASE","SUPP_MIX","IMT_NUM","SUPPNUM","INC_ID","LOG_AREA","npl","DURATION","IMT_RANK","INCIDENT_I","lat","lon","usaf.x","stn_name.x","UYDOY","usaf.y","stn_name.y","YEAR","MONTH","DAY","YDAY","YEARMODA","ELEV_M","TEMP","DEWP","VISIB","WDSP","MXSPD","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"4358","14-Aug-13",554,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",226,1507,"MCCAN",2013,"9-Aug-13",221,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",60,"P",NA,NA,"CHAINS",NA,NA,NA,2,0,0,"N","N","Y","N",97,"SW",128,76,76,6,6,6,330,"SW",250,67,62,3,3,3,5,"Low","High",NA,2,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,4,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 226",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,14,226,"2013-08-14",1617.3,21.2,1.5,6.1,3.9,6.7,0,0,0,0,0,0,0.7,2.5,28
"4359","15-Aug-13",583,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",227,1530,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",70,"P","19-Aug-13",NA,"CHAINS",NA,NA,NA,3,1,0,"N","N","Y","N",97,"SW",136,81,81,146,80,80,330,"SW",253,68,63,291,73,76,5,"Low","High",NA,2,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,4,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 227",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,15,227,"2013-08-15",1617.3,22.2,0.7,6.4,4.6,7.2,0,0,0,0,0,0,0.6,2.7,22.2
"4360","16-Aug-13",535,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",228,1600,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",90,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","Y","N",127,"SW",136,81,81,146,80,80,330,"SW",262,71,66,291,73,76,5,"Low","High",NA,2,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,4,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 228",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,16,228,"2013-08-16",1617.3,22.5,0,8.2,4.2,7.2,0,0,0,0,0,0,0.6,2.7,22.2
"4361","17-Aug-13",623,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",229,1615,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","Y",127,"SW",136,81,81,146,80,80,330,"SW",262,71,66,291,73,76,5,"Low","High",NA,2,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,4,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 229",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,17,229,"2013-08-17",1617.3,22.9,0.9,6.3,4.2,8.2,0,0,0,0,0,0,0.7,2.8,25
"4362","18-Aug-13",650,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",230,1700,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","N",161,"W",133,78,78,10,7,7,309,"W",253,68,63,13,6,7,5,"Low","High",NA,3,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,4,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 230",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,18,230,"2013-08-18",1617.3,22.8,2.2,5.5,4.4,7.7,0,0,0,0,0,0,0.7,2.8,25
"4363","19-Aug-13",685,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",231,1630,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,NA,0,"N","N","N","Y",127,"NW",125,74,74,33,11,11,114,"SW",208,59,54,148,22,23,5,"Low","High",NA,3,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,5,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 231",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,19,231,"2013-08-19",1617.3,23.4,2.8,6.8,4.6,6.7,0,0,0,0,0,0,0.7,2.9,24.1
"4364","20-Aug-13",710,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",232,1630,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","Y",91,"NW",123,73,73,27,10,10,114,"SW",246,66,61,120,18,19,5,"Low","High",NA,3,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,5,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 232",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,20,232,"2013-08-20",1617.3,23.2,3.8,8.9,4.3,8.2,0,0,0,0,0,0,0.8,2.8,28.6
"4365","21-Aug-13",658,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",233,1630,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","Y",79,"SW",122,72,72,57,18,18,236,"S",219,61,56,153,23,24,5,"Low","High",NA,3,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,5,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 233",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,21,233,"2013-08-21",1617.3,20.2,8.1,10.3,3.1,5.1,0,0,0,0,0,0,1.1,2.4,45.8
"4366","22-Aug-13",777,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",234,1545,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","Y",151,"S",113,68,68,73,25,25,124,"S",197,57,52,153,23,24,5,"Low","High",NA,3,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,5,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 234",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,22,234,"2013-08-22",1617.3,20.5,9.6,14.2,2.9,5.1,0,0,0,0,0,0,1.2,2.4,50
"4367","23-Aug-13",831,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",235,1630,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Kidd","2","Type 2 Team","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,NA,0,"N","N","N","Y",131,"SW",106,65,65,73,25,25,190,"SE",202,58,53,153,23,24,5,"Low","High",NA,3,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,2,1,591,10.080000605922,5,14,"C","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 235",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,23,235,"2013-08-23",1617.3,21,9.3,15.9,3.5,5.7,0,1,0,0,1,0,1.2,2.5,48
"4368","25-Aug-13",890,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",237,1732,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"U",23389,"ACRES","WF","FS","Krage","5","Type 4 IC","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Low","High",NA,3,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,5,1,591,10.080000605922,4,14,"E","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 237",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,25,237,"2013-08-25",1617.3,18.3,9.2,16.1,3.7,5.7,0,1,0,0,1,0,1.2,2.1,57.1
"4369","26-Aug-13",906,"2013_ID-TFD-000336_MCCAN","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000336","ID",238,1816,"MCCAN",2013,"7-Aug-13",219,"9-Aug-13",221,"F",23389,"ACRES","WF","FS","Krage","5","Type 4 IC","L","Lightning","Camas",43.420278,114.852222,2,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",100,"P","17-Aug-13",NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Low","High",NA,4,"Federal","ID",NA,"G",23860,"G",10.080000605922,"FS",0,0,5,1,591,10.080000605922,4,14,"E","2013_ID-TFD-000336_MCCAN",43.420278,-114.852222,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 238",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,26,238,"2013-08-26",1617.3,18.1,8.6,16.1,4.6,7.7,0,1,0,0,1,0,1.1,2.1,52.4
"4370","8-Aug-13",412,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",220,846,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"I",2000,"ACRES","WF","FS","JW McCoy","4","Type 3 IC","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",10,"P","9-Aug-13",NA,"CHAINS","11-Aug-13","10-Aug-13",NA,NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"High","Extreme",2,NA,"Federal","ID",NA,"F",111490,"G",7.60140233458373,"FS",0,0,4,1,592,7.60140233458373,3,25,"D","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 220",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,8,220,"2013-08-08",1617.3,22.3,2.9,16.1,3.1,5.1,0,0,0,0,0,0,0.8,2.7,29.6
"4371","8-Aug-13",439,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",220,2012,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",1933,"ACRES","WF","FS","JW McCoy","4","Type 3 IC","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",25,"P","9-Aug-13",NA,"CHAINS","11-Aug-13","10-Aug-13",NA,NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"High","Extreme",NA,1,"Federal","ID",NA,"F",111490,"G",7.60140233458373,"FS",0,0,4,1,592,7.60140233458373,3,25,"D","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 220",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,8,220,"2013-08-08",1617.3,22.3,2.9,16.1,3.1,5.1,0,0,0,0,0,0,0.8,2.7,29.6
"4372","12-Aug-13",513,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",224,1739,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",22490,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",10,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",20,"SW",132,77,77,3,3,3,34,"SW",253,68,63,3,3,3,2,"Extreme","Extreme",NA,NA,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 224",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,12,224,"2013-08-12",1617.3,21.3,1.6,14.8,3.7,6.2,0,0,0,0,0,0,0.7,2.5,28
"4373","13-Aug-13",532,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",225,1629,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",32211,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",15,"P",NA,NA,"CHAINS",NA,NA,NA,NA,1,NA,"N","N","N","Y",261,"SW",126,75,75,10,7,7,269,"SW",262,71,66,3,3,3,2,"Extreme","Extreme",NA,1,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 225",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,13,225,"2013-08-13",1617.3,22.1,1.7,12.9,3.5,6.7,0,0,0,0,0,0,0.7,2.7,25.9
"4374","14-Aug-13",565,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",226,1707,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",38739,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",11,"P",NA,119,"MILES",NA,NA,NA,1,0,NA,"N","Y","N","N",260,"SW",136,81,81,3,3,3,269,"SW",272,75,70,283,67,68,2,"Extreme","Extreme",NA,NA,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 226",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,14,226,"2013-08-14",1617.3,21.2,1.5,6.1,3.9,6.7,0,0,0,0,0,0,0.7,2.5,28
"4375","15-Aug-13",586,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",227,1630,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",44765,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",9,"P",NA,155,"MILES",NA,NA,NA,1,0,NA,"Y","N","Y","N",225,"SW",140,84,84,137,71,71,33,"SW",268,73,68,298,78,81,2,"Extreme","Extreme",NA,1,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 227",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,15,227,"2013-08-15",1617.3,22.2,0.7,6.4,4.6,7.2,0,0,0,0,0,0,0.6,2.7,22.2
"4376","16-Aug-13",611,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",228,1650,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",64236,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",6,"P",NA,210,"MILES",NA,NA,NA,1,2,NA,"N","N","N","N",264,"SW",138,82,82,137,71,71,30,"SW",268,73,68,298,78,81,2,"Extreme","Extreme",NA,NA,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 228",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,16,228,"2013-08-16",1617.3,22.5,0,8.2,4.2,7.2,0,0,0,0,0,0,0.6,2.7,22.2
"4377","16-Aug-13",615,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",228,1723,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",64236,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",6,"P",NA,210,"MILES",NA,NA,NA,1,2,NA,"N","N","N","N",264,"SW",138,82,82,137,71,71,30,"SW",268,73,68,298,78,81,2,"Extreme","Extreme",NA,1,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 228",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,16,228,"2013-08-16",1617.3,22.5,0,8.2,4.2,7.2,0,0,0,0,0,0,0.6,2.7,22.2
"4378","17-Aug-13",627,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",229,1650,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",92754,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",9,"P",NA,154,"MILES",NA,NA,NA,3,NA,NA,"N","N","N","N",264,"SW",132,77,77,146,80,80,327,"SW",262,71,66,6,4,5,2,"Extreme","Extreme",NA,1,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 229",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,17,229,"2013-08-17",1617.3,22.9,0.9,6.3,4.2,8.2,0,0,0,0,0,0,0.7,2.8,25
"4379","18-Aug-13",649,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",230,1640,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",100921,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",8,"P",NA,168,"MILES",NA,NA,NA,3,0,NA,"Y","N","Y","N",264,"SW",138,82,82,3,3,3,326,"W",270,74,69,3,3,3,2,"Extreme","Extreme",NA,NA,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 230",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,18,230,"2013-08-18",1617.3,22.8,2.2,5.5,4.4,7.7,0,0,0,0,0,0,0.7,2.8,25
"4380","18-Aug-13",659,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",230,1744,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",100921,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",8,"P",NA,168,"MILES",NA,NA,NA,3,1,NA,"Y","N","Y","N",264,"SW",138,82,82,3,3,3,326,"W",270,74,69,3,3,3,2,"Extreme","Extreme",NA,1,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,4,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 230",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,18,230,"2013-08-18",1617.3,22.8,2.2,5.5,4.4,7.7,0,0,0,0,0,0,0.7,2.8,25
"4381","19-Aug-13",691,"2013_ID-TFD-000337_BEAVER CREEK","BEAVER CREEK COMPLEX",1,NA,NA,2013,"ID-TFD-000337","ID",231,1713,"BEAVER CREEK",2013,"7-Aug-13",219,"7-Aug-13",219,"U",104461,"ACRES","WF","FS","Beth Lund","1","Type 1 Team","L","Lightning","Camas",43.457222,114.549722,NA,NA,NA,"IDTFD","EB","Federal","USDI","BLM","ID","TFD",9,"P",NA,170,"MILES",NA,NA,NA,4,NA,NA,"Y","N","Y","N",265,"SW",136,81,81,3,3,3,325,"W",255,69,64,23,7,8,2,"Extreme","Extreme",NA,1,"Federal","ID",NA,"G",111490,"G",7.60140233458373,"FS",0,0,1,1,592,7.60140233458373,5,25,"B","2013_ID-TFD-000337_BEAVER CREEK",43.457222,-114.549722,725865,"FRIEDMAN MEMORIAL AIRPORT","725865 2013 231",725865,"FRIEDMAN MEMORIAL AIRPORT",2013,8,19,231,"2013-08-19",1617.3,23.4,2.8,6.8,4.6,6.7,0,0,0,0,0,0,0.7,2.9,24.1
